Id,Name,Description,250x250 Thumbnail,Full Size Thumbnail,Comics Available,ComicName0,ComicName1,ComicName2,ComicName3,ComicName4,ComicName5,ComicName6,ComicName7,ComicName8,ComicName9,ComicName10,ComicName11,ComicName12,ComicName13,ComicName14,ComicName15,ComicName16,ComicName17,ComicName18,ComicName19,ComicName20,Stories Available,Events Available,Series Available
1009546,Rogue,,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5112d84e2166c/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5112d84e2166c.jpg,417,A+X (2012) #2,Age of X: Universe (2011) #1,Alpha Flight (1983) #33,Alpha Flight (1983) #61,Astonishing X-Men (2004) #51 (Djurdjevic Variant),http://gateway.marvel.com/v1/public/comics/17491,Avengers (1998) #10,http://gateway.marvel.com/v1/public/comics/6924,Avengers Annual (1967) #10,Avengers Assemble (Hardcover),Avengers Assemble Vol. 4 (Hardcover),Bishop: The Last X-Man (1999) #16,Cable (1993) #16,Cable (1993) #87,Clandestine Classic Premiere (Hardcover),Classic X-Men (1986) #44,Dazzler (1981) #24,Dazzler (1981) #27,Gambit (2004) #10,Gambit: Hath No Fury (Trade Paperback),GENERATION HOPE: THE FUTURE'S A FOUR-LETTERED WORD (Trade Paperback),525,19,112
1010967,Rogue (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/1/00/528d36d415498/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/1/00/528d36d415498.jpg,5,Uncanny X-Force (2010) #12,Uncanny X-Force (2010) #12 (I Am Captain America Variant),Uncanny X-Force (2010) #12 (Kubert Variant),X-Men: Age of Apocalypse One Shot (2005),X-Men: The New Age of Apocalypse (Trade Paperback),,,,,,,,,,,,,,,,,4,0,3
1017319,Rogue (Deadpool),,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c25861c1a/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c25861c1a.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010966,Rogue (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/531771d5927db/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/531771d5927db.jpg,10,Ultimate Comics X-Men (Hardcover),Ultimate Comics X-Men (2010) #5,Ultimate War (2003) #1,Ultimate X-Men (2000) #9,Ultimate X-Men (2000) #10,http://gateway.marvel.com/v1/public/comics/15701,Ultimate X-Men (2000) #11,http://gateway.marvel.com/v1/public/comics/15702,Ultimate X-Men (2000) #12,Ultimate X-Men Ultimate Collection Book 1 (Trade Paperback),Ultimate X-Men Vol. 5: Ultimate War (Trade Paperback),Ultimate X-Men Vol. II: Return to Weapon X (Trade Paperback),,,,,,,,,,10,0,7
1017478,Rogue (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52d72b4157a62/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52d72b4157a62.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010781,Roland Deschain,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,10,Dark Tower: The Gunslinger - The Battle of Tull    (2011) #2,Dark Tower: The Gunslinger - The Battle of Tull    (2011) #4,Dark Tower: The Gunslinger - The Battle of Tull    (2011) #5,Dark Tower: The Gunslinger - The Journey Begins (Hardcover Book),Dark Tower: The Gunslinger - The Little Sisters of Eluria (Hardcover),http://gateway.marvel.com/v1/public/comics/5952,Dark Tower: The Gunslinger Born (2007) #1,http://gateway.marvel.com/v1/public/comics/6044,Dark Tower: The Gunslinger Born (2007) #1 (Jae Lee Sketch Variant),Dark Tower: The Gunslinger Born (2007) #1 (Joe Quesada Variant),Dark Tower: The Gunslinger Born (2007) #3,Dark Tower: The Gunslinger Born Premiere (Hardcover),,,,,,,,,,10,0,6
1011398,Romulus,,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a75b67009/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a75b67009.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010344,Ronan,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5260363fc40f2/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5260363fc40f2.jpg,21,Annihilation (2006) #5,Annihilation: Conquest (2007) #1,Annihilation: Conquest (2007) #2,Annihilation: Conquest (2007) #3,Annihilation: Conquest (2007) #4,http://gateway.marvel.com/v1/public/comics/20885,Annihilation: Conquest (2007) #5,http://gateway.marvel.com/v1/public/comics/21016,Annihilation: Conquest (2007) #6,Annihilators (2010) #1,Annihilators (2010) #1 (GARNER VARIANT),Annihilators (2010) #2,Annihilators (2010) #2 (DAVIS VARIANT),Annihilators: Earthfall (2011) #1,Annihilators: Earthfall (2011) #1 (Variant),Annihilators: Earthfall (2011) #2,Fantastic Four (1998) #13,Fantastic Four (1998) #51,Fantastic Four/Inhumans (Trade Paperback),FF (2010) #10,Iron Man (1998) #14,23,3,10
1011117,Roughhouse,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009549,Roulette,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1,Uncanny X-Men (1963) #193,,,,,,,,,,,,,,,,,,,,,2,0,1
1009595,Roxanne Simpson,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009311,Rumiko Fujikawa,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,3,Iron Man (1998) #4,Iron Man (1998) #5,Iron Man (1998) #13,,,,,,,,,,,,,,,,,,,3,0,1
1010747,Runaways,"The teens who became the Runaways found that some family secrets are bigger than others when they witnessed their parents, part of a cabal known as the Pride, murdering a young girl during a secret sacrificial ritual. ",http://i.annihil.us/u/prod/marvel/i/mg/f/60/535fec953eaab/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/f/60/535fec953eaab.jpg,85,Avengers Academy (2010) #27,Avengers Academy (2010) #28,Civil War: Young Avengers & Runaways (Trade Paperback),Civil War: Young Avengers & Runaways (2006) #1,Civil War: Young Avengers & Runaways (2006) #2,http://gateway.marvel.com/v1/public/comics/5114,Civil War: Young Avengers & Runaways (2006) #3,http://gateway.marvel.com/v1/public/comics/5267,Civil War: Young Avengers & Runaways (2006) #4,Runaways (2005) #1,Runaways (2003) #1,Runaways (2008) #1,Runaways (2008) #2,Runaways (2005) #2,Runaways (2003) #2,Runaways (2008) #3,Runaways (2005) #3,Runaways (2003) #3,Runaways (2003) #4,Runaways (2008) #4,Runaways (2005) #4,90,1,19
1009551,Russian,,http://i.annihil.us/u/prod/marvel/i/mg/8/10/4c003c4af200f/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/8/10/4c003c4af200f.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009552,S.H.I.E.L.D.,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/51097abb8e306/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/20/51097abb8e306.jpg,60,Adam: Legend of the Blue Marvel (Trade Paperback),Adam: Legend of the Blue Marvel (2008) #2,Avengers (1963) #115,Avengers & the Infinity Gauntlet (2010) #1,Avengers & the Infinity Gauntlet (Graphic Novel),http://gateway.marvel.com/v1/public/comics/21247,Avengers/Invaders (2008) #1,http://gateway.marvel.com/v1/public/comics/21394,Avengers/Invaders (2008) #2,Avengers/Invaders (2008) #6,Cap Transport (2005) #9,Captain America (2004) #9,Captain America (2004) #22,Captain America: Winter Soldier Vol. 2 (Trade Paperback),Civil War: X-Men (2011) #1,Daredevil (1964) #120,Essential Iron Man Vol. 2 (2010),Fantastic Four (1996) #12,Heroes Reborn: Fantastic Four (Trade Paperback),Impossible Man (Trade Paperback),Incredible Hercules (2008) #115,66,1,30
1009553,Sabra,"Ruth Bat-Seraph is an Israeli national who, along with her family, was taken to a special community by the Israeli government when her genetic mutation manifested.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,14,Excalibur (1988) #120,Excalibur (1988) #121,Marvel Super-Heroes (1992) #6,New X-Men (Hardcover),New X-Men (2001) #132,http://gateway.marvel.com/v1/public/comics/994,New X-Men Vol. III: New Worlds (Trade Paperback),http://gateway.marvel.com/v1/public/comics/13907,Uncanny X-Men (1963) #366,X-Men (1991) #67,X-Men (1991) #68,X-Men (1991) #69,X-Men (1991) #73,X-Men (1991) #111,X-Men: Eve of Destruction (Trade Paperback),X-Statix Vol. 4: X-Statix Vs. the Avengers (Trade Paperback),,,,,,12,0,9
1009554,Sabretooth,,http://i.annihil.us/u/prod/marvel/i/mg/1/00/4ce1895117793/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/1/00/4ce1895117793.jpg,162,Avengers 1959 (2011) #1,Avengers 1959 (2011) #3,Clandestine Classic Premiere (Hardcover),Essential Wolverine Vol. 4 (Trade Paperback),Essential X-Men Vol. 6 (All-New Edition) (Trade Paperback),http://gateway.marvel.com/v1/public/comics/6005,Exiles (2001) #91,http://gateway.marvel.com/v1/public/comics/16021,Exiles Vol. 15: Enemy of the Stars (Trade Paperback),Hulk Vol. 1: Red Hulk (Trade Paperback),Marvel Weddings (Trade Paperback),New Avengers (2010) #10,Paradise X (2002) #4,Paradise X Vol. 1 (Trade Paperback),"Peter Parker, the Spectacular Spider-Man (1976) #116","Peter Parker, the Spectacular Spider-Man (1976) #119",Sabretooth (2004) #1,Sabretooth (2004) #2,Sabretooth (2004) #3,Sabretooth (2004) #4,Sabretooth: Open Season (Trade Paperback),167,5,60
1010969,Sabretooth (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/d/90/5269580126d71/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/d/90/5269580126d71.jpg,17,Age of Apocalypse (2011) #14,Exiles (2001) #65,Exiles (2001) #71,Exiles (2001) #90,Exiles (2001) #91,http://gateway.marvel.com/v1/public/comics/2426,Exiles Vol. 11: Time Breakers (Trade Paperback),http://gateway.marvel.com/v1/public/comics/3499,Exiles Vol. 12: World Tour Book 1 (Trade Paperback),Exiles Vol. 15: Enemy of the Stars (Trade Paperback),Official Handbook of the Marvel Universe (2004) #8,Official Handbook of the Marvel Universe (2004) #9 (THE WOMEN OF MARVEL),Official Handbook of the Marvel Universe (2004) #10 (MARVEL KNIGHTS),Official Handbook of the Marvel Universe (2004) #11 (X-MEN - AGE OF APOCALYPSE),Official Handbook of the Marvel Universe (2004) #12 (SPIDER-MAN),Official Handbook of the Marvel Universe (2004) #13 (TEAMS),Uncanny X-Force (2010) #12,Uncanny X-Force (2010) #12 (I Am Captain America Variant),Uncanny X-Force (2010) #12 (Kubert Variant),,,14,1,7
1010970,Sabretooth (House of M),,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c0033dd26d33/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c0033dd26d33.jpg,1,Black Panther (2005) #7,,,,,,,,,,,,,,,,,,,,,1,1,1
1010968,Sabretooth (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c0033dfc318e/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c0033dfc318e.jpg,15,Ultimate Comics X (2010) #5,Ultimate X-Men (2000) #8,Ultimate X-Men (2000) #9,Ultimate X-Men (2000) #10,Ultimate X-Men (2000) #11,http://gateway.marvel.com/v1/public/comics/15702,Ultimate X-Men (2000) #12,http://gateway.marvel.com/v1/public/comics/15717,Ultimate X-Men (2000) #26,Ultimate X-Men (2000) #27,Ultimate X-Men Ultimate Collection Book 1 (Trade Paperback),Ultimate X-Men Vol. 6: Return of the King (Trade Paperback),Ultimate X-Men Vol. II: Return to Weapon X (Trade Paperback),Ultimate X-Men Vol. VI: Return of the King (Trade Paperback),Ultimates 3 (2007) #1,Ultimates 3 (2007) #1 (Villains Gatefold),Ultimates 3: Who Killed the Scarlet Witch? (Trade Paperback),,,,,13,0,8
1009555,Sage,,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003c44095cb/standard_fantastic.png,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003c44095cb.png,6,New Excalibur (2005) #11,New Excalibur Vol. 2: Last Days of Camelot (Trade Paperback),X-Men: Die by the Sword (2007) #1,X-Treme X-Men: Savage Land (Trade Paperback),X-Treme X-Men: The Savage Land (2001) #1,http://gateway.marvel.com/v1/public/comics/12396,X-Treme X-Men: The Savage Land (2001) #3,,,,,,,,,,,,,,,6,0,6
1011325,Salem's Seven (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1011126,Sally Floyd,,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4ce5a4ef4b966/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4ce5a4ef4b966.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1011156,Salo,,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4c002f4ee689c/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4c002f4ee689c.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
